Tempo_ms,Angulo_Real_graus,Alvo_graus
23748,37.25,0.0
23760,37.25,0.0
23772,37.5,0.0
23784,37.25,0.0
23796,37.25,0.0
23808,37.25,0.0
23848,37.25,0.0
23860,37.25,0.0
23872,37.5,0.0
23884,37.5,0.0
23896,37.25,0.0
23908,37.25,0.0
23920,37.5,0.0
23932,37.25,0.0
23972,37.25,0.0
23984,37.25,0.0
23996,37.25,0.0
24008,37.25,0.0
24020,37.25,0.0
24032,37.25,0.0
24044,37.25,0.0
24056,37.25,0.0
24096,37.25,0.0
24108,37.25,0.0
24120,37.25,0.0
24132,37.25,0.0
24144,37.25,0.0
24156,37.25,0.0
24168,37.5,0.0
24180,37.5,0.0
24220,37.5,0.0
24232,37.5,0.0
24244,37.5,0.0
24256,37.5,0.0
24268,37.5,0.0
24280,37.5,0.0
24292,37.5,0.0
24304,37.5,0.0
24344,37.5,0.0
24356,37.5,0.0
24368,37.75,0.0
24380,37.75,0.0
24392,37.5,0.0
24404,37.5,0.0
24416,37.75,0.0
24428,37.75,0.0
24468,37.75,0.0
24480,37.75,0.0
24492,37.5,0.0
24504,37.5,0.0
24516,37.75,0.0
24528,37.5,0.0
24540,37.5,0.0
24552,37.5,0.0
24592,37.5,0.0
24604,37.25,0.0
24616,37.5,0.0
24628,37.5,0.0
24640,37.25,0.0
24652,37.25,0.0
24664,37.5,0.0
24676,37.25,0.0
24716,37.25,0.0
24728,37.25,0.0
24740,37.0,0.0
24752,37.0,0.0
24764,37.25,0.0
24776,37.25,0.0
24788,37.0,0.0
24800,37.25,0.0
24840,37.0,0.0
24852,37.0,0.0
24864,37.25,0.0
24876,37.25,0.0
24888,37.0,0.0
24900,37.25,0.0
24912,37.25,0.0
24924,37.25,0.0
24964,37.25,0.0
24976,37.5,0.0
24988,37.25,0.0
25000,37.5,0.0
25012,37.5,0.0
25024,37.25,0.0
25036,37.25,0.0
25048,37.5,0.0
25088,37.25,0.0
25100,37.25,0.0
25112,37.5,0.0
25124,37.25,0.0
25136,37.25,0.0
25148,37.25,0.0
25160,37.25,0.0
25172,37.25,0.0
25212,37.25,0.0
25224,37.25,0.0
25236,37.0,0.0
25248,37.0,0.0
25260,37.25,0.0
25272,37.0,0.0
25284,37.0,0.0
25296,37.25,0.0
25336,37.0,0.0
25348,37.25,0.0
25360,37.25,0.0
25372,37.25,0.0
25384,37.25,0.0
25396,37.25,0.0
25408,37.5,0.0
25420,37.25,0.0
25460,37.5,0.0
25472,37.5,0.0
25484,37.5,0.0
25496,37.5,0.0
25508,37.5,0.0
25520,37.5,0.0
25532,37.5,0.0
25544,37.5,0.0
25584,37.25,0.0
25596,37.25,0.0
25608,37.5,0.0
25620,37.25,0.0
25632,37.25,0.0
25644,37.25,0.0
25656,37.25,0.0
25668,37.25,0.0
25708,37.25,0.0
25720,37.25,0.0
25732,37.25,0.0
25744,37.25,0.0
25756,37.25,0.0
25768,37.25,0.0
25780,37.25,0.0
25792,37.25,0.0
25832,37.25,0.0
25844,37.25,0.0
25856,37.25,0.0
25868,37.25,0.0
25880,37.25,0.0
25892,37.5,0.0
25904,37.5,0.0
25916,37.25,0.0
25956,37.5,0.0
25968,37.25,0.0
25980,37.25,0.0
25992,37.5,0.0
26004,37.5,0.0
26016,37.25,0.0
26028,37.5,0.0
26040,37.5,0.0
26080,37.25,0.0
26092,37.25,0.0
26104,37.25,0.0
26116,37.25,0.0
26128,37.25,0.0
26140,37.25,0.0
26152,37.25,0.0
26164,37.25,0.0
26204,37.25,0.0
26216,37.25,0.0
26228,37.25,0.0
26240,37.25,0.0
26252,37.25,0.0
26264,37.25,0.0
26276,37.25,0.0
26288,37.25,0.0
26328,37.25,0.0
26340,37.5,0.0
26352,37.5,0.0
26364,37.5,0.0
26376,37.5,0.0
26388,37.5,0.0
26400,37.5,0.0
26412,37.5,0.0
26452,37.75,0.0
26464,37.75,0.0
26476,37.75,0.0
26488,37.75,0.0
26500,37.75,0.0
26512,37.75,0.0
26524,37.75,0.0
26536,38.0,0.0
26576,37.75,0.0
26588,37.75,0.0
26600,37.75,0.0
26612,37.75,0.0
26624,37.75,0.0
26636,37.75,0.0
26648,37.5,0.0
26660,37.5,0.0
26700,37.5,0.0
26712,37.5,0.0
26724,37.5,0.0
26736,37.5,0.0
26748,37.5,0.0
26760,37.5,0.0
26772,37.5,0.0
26784,37.5,0.0
26824,37.5,0.0
26836,37.5,0.0
26848,37.5,0.0
26860,37.5,0.0
26872,37.5,0.0
26884,37.5,0.0
26896,37.5,0.0
26908,37.5,0.0
26948,37.5,0.0
26960,37.5,0.0
26972,37.5,0.0
26984,37.5,0.0
26996,37.5,0.0
27008,37.5,0.0
27020,37.5,0.0
27032,37.25,0.0
27072,37.5,0.0
27084,37.5,0.0
27096,37.5,0.0
27108,37.5,0.0
27120,37.5,0.0
27132,37.5,0.0
27144,37.5,0.0
27156,37.5,0.0
27196,37.5,0.0
27208,37.5,0.0
27220,37.75,0.0
27232,37.5,0.0
27244,37.5,0.0
27256,37.75,0.0
27268,37.75,0.0
27280,37.75,0.0
27320,38.0,0.0
27332,38.0,0.0
27344,38.0,0.0
27356,38.0,0.0
27368,38.0,0.0
27380,38.0,0.0
27392,38.25,0.0
27404,38.25,0.0
27444,38.25,0.0
27456,38.5,0.0
27468,38.5,0.0
27480,38.25,0.0
27492,38.5,0.0
27504,38.5,0.0
27516,38.5,0.0
27528,38.25,0.0
27568,38.25,0.0
27580,38.25,0.0
27592,38.25,0.0
27604,38.25,0.0
27616,38.0,0.0
27628,38.0,0.0
27640,38.0,0.0
27652,38.0,0.0
27692,38.0,0.0
27704,37.75,0.0
27716,37.75,0.0
27728,37.75,0.0
27740,37.75,0.0
27752,37.75,0.0
27764,37.5,0.0
27776,37.75,0.0
27816,37.5,0.0
27828,37.75,0.0
27840,37.75,0.0
27852,37.75,0.0
27864,37.75,0.0
27876,37.75,0.0
27888,38.0,0.0
27900,38.0,0.0
27940,38.25,0.0
27952,38.25,0.0
27964,38.25,0.0
27976,38.25,0.0
27988,38.5,0.0
28000,38.5,0.0
28012,38.5,0.0
28024,38.5,0.0
28064,38.75,0.0
28076,38.75,0.0
28088,38.75,0.0
28100,38.75,0.0
28112,38.75,0.0
28124,39.0,0.0
28136,39.0,0.0
28148,38.75,0.0
28188,39.0,0.0
28200,38.75,0.0
28212,38.75,0.0
28224,38.75,0.0
28236,38.75,0.0
28248,38.75,0.0
28260,38.75,0.0
28272,38.75,0.0
28312,38.5,0.0
28324,38.5,0.0
28336,38.5,0.0
28348,38.5,0.0
28360,38.5,0.0
28372,38.5,0.0
28384,38.5,0.0
28396,38.25,0.0
28436,38.5,0.0
28448,38.25,0.0
28460,38.25,0.0
28472,38.25,0.0
28484,38.25,0.0
28496,38.25,0.0
28508,38.5,0.0
28520,38.5,0.0
28560,38.5,0.0
28572,38.5,0.0
28584,38.5,0.0
28596,38.5,0.0
28608,38.5,0.0
28620,38.5,0.0
28632,38.5,0.0
28644,38.5,0.0
28684,38.5,0.0
28696,38.5,0.0
28708,38.5,0.0
28720,38.5,0.0
28732,38.5,0.0
28744,38.5,0.0
28756,38.5,0.0
28768,38.5,0.0
28808,38.5,0.0
28820,38.5,0.0
28832,38.25,0.0
28844,38.25,0.0
28856,38.25,0.0
28868,38.25,0.0
28880,38.0,0.0
28892,38.0,0.0
28932,38.0,0.0
28944,37.75,0.0
28956,38.0,0.0
28968,38.0,0.0
28980,37.75,0.0
28992,38.0,0.0
29004,38.0,0.0
29016,37.75,0.0
29056,38.0,0.0
29068,38.0,0.0
29080,38.0,0.0
29092,38.0,0.0
29104,38.0,0.0
29116,38.0,0.0
29128,38.0,0.0
29140,38.25,0.0
29180,38.25,0.0
29192,38.25,0.0
29204,38.5,0.0
29216,38.25,0.0
29228,38.25,0.0
29240,38.5,0.0
29252,38.5,0.0
29264,38.5,0.0
29304,38.5,0.0
29316,38.5,0.0
29328,38.5,0.0
29340,38.5,0.0
29352,38.5,0.0
29364,38.25,0.0
29376,38.25,0.0
29388,38.5,0.0
29428,38.25,0.0
29440,38.25,0.0
29452,38.25,0.0
29464,38.25,0.0
29476,38.0,0.0
29488,38.25,0.0
29500,38.25,0.0
29512,38.0,0.0
29552,38.0,0.0
29564,38.0,0.0
29576,38.0,0.0
29588,38.0,0.0
29600,38.0,0.0
29612,37.75,0.0
29624,37.75,0.0
29636,38.0,0.0
29676,37.75,0.0
29688,37.75,0.0
29700,37.75,0.0
29712,37.5,0.0
29724,37.75,0.0
29736,37.75,0.0
29748,37.5,0.0
29760,37.5,0.0
29800,37.5,0.0
29812,37.5,0.0
29824,37.5,0.0
29836,37.5,0.0
29848,37.5,0.0
29860,37.5,0.0
29872,37.75,0.0
29884,37.75,0.0
29924,37.75,0.0
29936,37.75,0.0
29948,37.75,0.0
29960,37.75,0.0
29972,38.0,0.0
29984,38.0,0.0
29996,38.0,0.0
30008,38.0,0.0
30048,38.25,0.0
30060,38.25,0.0
30072,38.5,0.0
30084,38.5,0.0
30096,38.25,0.0
30108,38.25,0.0
30120,38.5,0.0
30132,38.5,0.0
30172,38.25,0.0
30184,38.5,0.0
30196,38.25,0.0
30208,38.25,0.0
30220,38.25,0.0
30232,38.25,0.0
30244,38.0,0.0
30256,38.25,0.0
30296,38.0,0.0
30308,38.0,0.0
30320,38.0,0.0
30332,38.0,0.0
30344,38.0,0.0
30356,38.0,0.0
30368,38.0,0.0
30380,38.0,0.0
30420,38.0,0.0
30432,38.0,0.0
30444,38.0,0.0
30456,38.25,0.0
30468,38.25,0.0
30480,38.0,0.0
30492,38.0,0.0
30504,38.25,0.0
30544,38.25,0.0
30556,38.25,0.0
30568,38.25,0.0
30580,38.25,0.0
30592,38.25,0.0
30604,38.5,0.0
30616,38.5,0.0
30628,38.25,0.0
30668,38.5,0.0
30680,38.25,0.0
30692,38.25,0.0
30704,38.5,0.0
30716,38.25,0.0
30728,38.25,0.0
30740,38.25,0.0
30752,38.25,0.0
30792,38.0,0.0
30804,38.0,0.0
30816,38.0,0.0
30828,37.75,0.0
30840,38.0,0.0
30852,38.0,0.0
30864,37.75,0.0
30876,37.75,0.0
30916,37.75,0.0
30928,37.5,0.0
30940,37.75,0.0
30952,37.75,0.0
30964,37.5,0.0
30976,37.5,0.0
30988,37.75,0.0
31000,37.75,0.0
31040,37.75,0.0
31052,37.75,0.0
31064,37.75,0.0
31076,37.75,0.0
31088,37.75,0.0
31100,37.75,0.0
31112,37.75,0.0
31124,37.75,0.0
31164,38.0,0.0
31176,38.0,0.0
31188,38.25,0.0
31200,38.25,0.0
31212,38.0,0.0
31224,38.25,0.0
31236,38.25,0.0
31248,38.0,0.0
31288,38.25,0.0
31300,38.25,0.0
31312,38.0,0.0
